id,INCOMING_DTTM,score_risco,abriu_rdr_48h
2836,2025-10-18,12.4,0
3010,2025-10-18,78.1,1
4683,2025-10-18,4.7,0
3010,2025-10-18,45.2,1
4789,2025-10-18,54.2,0
2460,2025-10-18,17.4,0
3178,2025-10-18,33.0,1
1440,2025-10-18,3.7,0
5382,2025-10-18,80.0,1
2866,2025-10-18,19.8,0
4870,2025-10-18,27.6,0
4785,2025-10-18,85.1,1
42,2025-10-18,84.1,1
2866,2025-10-18,16.6,0
4876,2025-10-18,8.7,0
799,2025-10-18,16.0,0
2439,2025-10-18,84.4,1
1901,2025-10-18,8.4,0
2441,2025-10-18,12.4,0
4667,2025-10-18,81.2,1
5255,2025-10-18,12.5,0
752,2025-10-18,38.7,1
3175,2025-10-18,71.6,1
3175,2025-10-18,21.2,1
4529,2025-10-18,56.7,1
1440,2025-10-18,2.9,0
752,2025-10-18,79.4,1
4868,2025-10-18,4.8,0
493,2025-10-18,39.1,1
4861,2025-10-18,20.7,0
4868,2025-10-18,6.9,0
749,2025-10-18,2.5,0
4868,2025-10-18,5.9,0
4672,2025-10-18,28.5,1
4672,2025-10-18,79.0,1
5186,2025-10-18,6.3,0
1554,2025-10-18,26.0,0
2182,2025-10-18,13.3,1
2843,2025-10-18,25.0,0
799,2025-10-18,16.8,0
1554,2025-10-18,31.2,0
1440,2025-10-18,2.9,0
2866,2025-10-18,14.5,0
250,2025-10-18,33.5,0
2182,2025-10-18,78.2,1
2414,2025-10-18,42.9,0
5403,2025-10-19,13.4,0
4509,2025-10-19,6.9,0
4909,2025-10-19,5.3,0
3292,2025-10-19,96.7,1
353,2025-10-19,4.2,0
5296,2025-10-19,11.3,0
2501,2025-10-19,14.4,1
2501,2025-10-19,10.6,1
4113,2025-10-19,12.5,0
4990,2025-10-19,9.9,0
4113,2025-10-19,11.9,0
4113,2025-10-19,18.4,0
575,2025-10-19,21.8,0
4520,2025-10-19,24.3,0
1571,2025-10-19,1.9,0
602,2025-10-19,13.6,0
5380,2025-10-19,36.9,1
1249,2025-10-19,95.9,1
603,2025-10-19,7.0,0
3050,2025-10-19,10.9,1
1296,2025-10-19,19.9,0
1296,2025-10-19,14.4,0
3370,2025-10-19,10.3,0
4786,2025-10-19,17.1,0
3267,2025-10-19,96.2,1
4220,2025-10-19,92.8,1
1836,2025-10-19,95.8,1
17,2025-10-19,7.8,0
1999,2025-10-19,3.6,0
4529,2025-10-19,96.2,1
987,2025-10-19,27.6,1
1515,2025-10-19,96.2,1
987,2025-10-19,95.2,1
2175,2025-10-19,96.0,1
4047,2025-10-19,22.7,0
82,2025-10-19,18.0,0
3976,2025-10-19,96.2,1
4840,2025-10-19,6.1,0
3723,2025-10-19,21.8,0
987,2025-10-19,29.3,1
1161,2025-10-19,13.8,0
4580,2025-10-19,23.6,0
4580,2025-10-19,16.4,0
4151,2025-10-19,12.8,0
2931,2025-10-19,18.7,0
602,2025-10-19,17.8,0
1905,2025-10-19,29.6,0
3035,2025-10-19,96.6,1
5187,2025-10-19,2.3,0
3790,2025-10-19,95.5,1
2210,2025-10-19,10.6,0
4786,2025-10-19,10.7,0
4786,2025-10-19,10.2,0
1368,2025-10-19,21.9,0
3976,2025-10-19,43.3,1
2931,2025-10-19,19.7,0
2947,2025-10-19,17.9,0
5369,2025-10-19,24.0,0
2471,2025-10-19,95.1,1
1006,2025-10-19,7.3,0
2226,2025-10-19,7.2,0
28,2025-10-19,20.1,0
4004,2025-10-19,96.2,1
3430,2025-10-19,95.3,1
5200,2025-10-19,11.0,0
264,2025-10-19,4.0,0
823,2025-10-19,25.2,0
674,2025-10-19,20.5,0
579,2025-10-19,18.4,0
2229,2025-10-19,5.3,0
4876,2025-10-19,8.9,0
4376,2025-10-19,12.5,0
4376,2025-10-19,13.5,0
3458,2025-10-19,31.9,0
4763,2025-10-19,11.1,0
205,2025-10-19,7.8,0
55,2025-10-19,4.9,0
1392,2025-10-19,96.5,1
1006,2025-10-19,7.1,0
4763,2025-10-19,15.7,0
5105,2025-10-19,4.6,0
3755,2025-10-19,3.0,0
2376,2025-10-19,21.2,1
4876,2025-10-19,7.4,0
5380,2025-10-19,96.0,1
2376,2025-10-19,95.9,1
4978,2025-10-19,9.8,0
4978,2025-10-19,11.5,0
4146,2025-10-19,6.6,0
5255,2025-10-19,11.2,0
1402,2025-10-19,95.5,1
2016,2025-10-19,32.6,0
110,2025-10-19,12.4,0
2741,2025-10-19,13.9,0
2997,2025-10-19,32.7,0
4520,2025-10-19,26.6,0
4520,2025-10-19,19.7,0
2642,2025-10-19,6.6,0
2379,2025-10-19,29.4,0
3755,2025-10-19,3.2,0
1200,2025-10-19,96.0,1
4876,2025-10-19,4.4,0
4247,2025-10-19,95.9,1
1909,2025-10-19,31.3,0
956,2025-10-19,22.3,0
4231,2025-10-19,7.1,0
5343,2025-10-19,15.7,0
577,2025-10-19,96.1,1
5240,2025-10-19,3.6,0
450,2025-10-19,8.3,0
251,2025-10-19,27.2,1
251,2025-10-19,23.1,1
5418,2025-10-19,5.4,0
5200,2025-10-19,18.6,0
2263,2025-10-19,16.5,1
1661,2025-10-19,96.3,1
2264,2025-10-19,13.5,0
4913,2025-10-19,7.1,0
842,2025-10-19,14.2,0
4974,2025-10-19,27.2,0
971,2025-10-19,12.0,0
2460,2025-10-19,10.8,0
1901,2025-10-19,6.4,0
577,2025-10-19,33.5,1
2533,2025-10-19,5.0,0
956,2025-10-19,11.1,0
1224,2025-10-19,14.4,0
4548,2025-10-19,6.1,0
956,2025-10-19,12.5,0
2976,2025-10-19,13.4,0
4194,2025-10-19,9.1,0
55,2025-10-19,10.6,0
450,2025-10-19,6.4,0
55,2025-10-19,11.7,0
1020,2025-10-19,21.9,0
4975,2025-10-19,2.8,0
5423,2025-10-19,18.0,0
5423,2025-10-19,38.3,0
2457,2025-10-19,7.0,0
251,2025-10-19,95.8,1
4193,2025-10-19,9.3,0
2229,2025-10-19,5.5,0
4193,2025-10-19,10.9,0
950,2025-10-19,96.1,1
1182,2025-10-19,11.6,0
1182,2025-10-19,4.6,0
2656,2025-10-19,4.6,0
2229,2025-10-19,5.3,0
1635,2025-10-19,96.6,1
2263,2025-10-19,95.9,1
3539,2025-10-19,6.1,0
3908,2025-10-19,96.2,1
3908,2025-10-19,49.9,1
606,2025-10-19,20.2,1
4726,2025-10-19,27.8,0
16,2025-10-19,9.4,0
4281,2025-10-19,95.9,1
16,2025-10-19,8.3,0
5236,2025-10-19,4.2,0
2896,2025-10-19,6.1,0
4072,2025-10-19,9.0,0
3221,2025-10-19,10.6,0
1133,2025-10-19,9.0,0
2896,2025-10-19,8.7,0
3248,2025-10-19,1.7,0
874,2025-10-19,33.6,0
5386,2025-10-19,7.6,0
2124,2025-10-19,27.6,0
2394,2025-10-19,34.9,0
5327,2025-10-19,6.7,0
4684,2025-10-19,8.9,0
2815,2025-10-19,96.1,1
488,2025-10-19,9.8,0
888,2025-10-19,31.2,0
1325,2025-10-19,20.4,1
4952,2025-10-19,2.5,0
1325,2025-10-19,95.6,1
606,2025-10-19,95.8,1
5236,2025-10-19,4.6,0
4068,2025-10-19,11.7,0
4272,2025-10-19,95.7,1
638,2025-10-19,20.7,1
315,2025-10-19,96.5,1
4608,2025-10-19,8.9,0
3674,2025-10-19,94.6,1
4928,2025-10-19,12.8,0
1540,2025-10-19,32.0,0
4327,2025-10-19,8.3,0
2429,2025-10-19,24.3,1
1879,2025-10-19,8.7,0
1779,2025-10-19,27.7,1
4816,2025-10-19,96.3,1
3555,2025-10-19,6.8,0
3555,2025-10-19,6.9,0
1879,2025-10-19,5.6,0
2481,2025-10-19,96.2,1
1708,2025-10-19,14.9,0
5158,2025-10-19,6.9,0
638,2025-10-19,95.7,1
2286,2025-10-19,96.1,1
2875,2025-10-19,6.4,0
1779,2025-10-19,96.1,1
639,2025-10-19,96.5,1
2429,2025-10-19,96.0,1
1613,2025-10-19,10.7,0
1702,2025-10-19,14.4,0
1096,2025-10-19,95.4,1
3187,2025-10-19,10.6,0
4724,2025-10-19,95.9,1
3700,2025-10-19,95.9,1
3615,2025-10-19,96.1,1
1357,2025-10-19,95.7,1
3617,2025-10-19,6.2,0
2074,2025-10-19,2.5,0
1359,2025-10-19,23.0,0
3187,2025-10-19,9.9,0
5366,2025-10-19,6.4,0
5022,2025-10-19,6.2,0
3187,2025-10-19,24.9,0
1605,2025-10-19,14.4,0
5028,2025-10-19,13.3,0
935,2025-10-19,9.2,0
1359,2025-10-19,21.9,0
5022,2025-10-19,6.3,0
935,2025-10-19,19.1,0
854,2025-10-19,9.1,0
2836,2025-10-19,9.8,0
2836,2025-10-19,11.5,0
935,2025-10-19,8.9,0
1359,2025-10-19,19.5,0
4953,2025-10-20,16.9,1
4637,2025-10-20,26.3,1
4876,2025-10-20,23.3,0
1942,2025-10-20,98.1,1
4118,2025-10-20,5.7,0
4399,2025-10-20,98.0,1
3978,2025-10-20,28.5,0
1247,2025-10-20,98.3,1
4953,2025-10-20,96.2,1
4953,2025-10-20,20.7,1
4953,2025-10-20,22.1,1
5,2025-10-20,15.4,0
4876,2025-10-20,20.8,0
2462,2025-10-20,16.9,0
3229,2025-10-20,10.0,0
4806,2025-10-20,25.9,0
125,2025-10-20,7.9,0
509,2025-10-20,34.8,1
5227,2025-10-20,43.0,1
2229,2025-10-20,9.3,0
1356,2025-10-20,2.0,0
5418,2025-10-20,18.9,0
307,2025-10-20,53.9,1
3566,2025-10-20,98.2,1
4938,2025-10-20,22.3,0
2606,2025-10-20,16.3,0
4659,2025-10-20,30.7,1
3373,2025-10-20,29.7,1
636,2025-10-20,35.6,0
2457,2025-10-20,37.4,1
5327,2025-10-20,17.0,0
3373,2025-10-20,40.6,1
4024,2025-10-20,18.1,0
3747,2025-10-20,18.4,0
3315,2025-10-20,21.9,0
3673,2025-10-20,14.4,0
571,2025-10-20,18.6,0
4918,2025-10-20,16.3,0
4637,2025-10-20,31.9,1
960,2025-10-20,40.1,0
3569,2025-10-20,2.3,0
1187,2025-10-20,32.2,0
509,2025-10-20,98.1,1
956,2025-10-20,32.7,1
2462,2025-10-20,22.3,0
808,2025-10-20,29.7,1
5143,2025-10-20,7.7,0
4384,2025-10-20,24.4,0
4384,2025-10-20,20.0,0
3588,2025-10-20,12.0,0
874,2025-10-20,68.9,1
2832,2025-10-20,98.1,1
5344,2025-10-20,97.1,1
2853,2025-10-20,98.1,1
904,2025-10-20,38.1,0
2818,2025-10-20,20.0,0
3419,2025-10-20,98.1,1
2058,2025-10-20,4.5,0
3796,2025-10-20,17.3,0
5207,2025-10-20,16.1,0
4628,2025-10-20,28.4,0
4749,2025-10-20,37.9,1
5443,2025-10-20,97.1,1
749,2025-10-20,3.2,0
5031,2025-10-20,98.3,1
307,2025-10-20,98.1,1
4387,2025-10-20,18.0,0
5200,2025-10-20,23.9,0
971,2025-10-20,15.1,1
2838,2025-10-20,30.8,1
5424,2025-10-20,20.8,0
2838,2025-10-20,98.0,1
1696,2025-10-20,98.3,1
1108,2025-10-20,20.0,0
3331,2025-10-20,10.9,0
51,2025-10-20,13.9,0
4622,2025-10-20,44.2,0
2642,2025-10-20,95.7,1
2414,2025-10-20,98.2,1
5143,2025-10-20,7.9,0
2642,2025-10-20,30.3,1
2642,2025-10-20,18.3,1
2832,2025-10-20,47.1,1
2832,2025-10-20,34.8,1
5041,2025-10-20,97.7,1
5255,2025-10-20,19.4,0
3221,2025-10-20,16.9,0
4214,2025-10-20,22.2,0
3578,2025-10-20,34.8,1
2565,2025-10-20,14.2,0
4471,2025-10-20,42.7,0
552,2025-10-20,98.4,1
967,2025-10-20,98.3,1
1277,2025-10-20,10.8,0
2441,2025-10-20,16.5,0
2688,2025-10-20,97.7,1
5396,2025-10-20,36.0,0
495,2025-10-20,98.2,1
4287,2025-10-20,25.2,0
4750,2025-10-20,97.5,1
3876,2025-10-20,13.4,0
465,2025-10-20,36.0,0
4608,2025-10-20,29.2,0
4214,2025-10-20,30.7,0
2296,2025-10-20,34.8,1
987,2025-10-20,32.1,0
5289,2025-10-20,24.6,0
2297,2025-10-20,13.2,0
3493,2025-10-20,14.9,0
2501,2025-10-20,96.2,1
2297,2025-10-20,10.2,0
2229,2025-10-20,10.5,0
4327,2025-10-20,15.3,0
4327,2025-10-20,25.5,0
602,2025-10-20,26.9,0
2578,2025-10-20,98.2,1
2353,2025-10-20,19.9,0
5296,2025-10-20,13.1,0
2034,2025-10-20,98.1,1
518,2025-10-20,96.6,1
1521,2025-10-20,11.5,0
2909,2025-10-20,40.6,0
1290,2025-10-20,16.0,0
4104,2025-10-20,49.0,1
4327,2025-10-20,12.1,0
3734,2025-10-20,26.8,0
2229,2025-10-20,9.4,0
4104,2025-10-20,27.2,1
518,2025-10-20,16.3,1
4759,2025-10-20,24.6,0
936,2025-10-20,37.5,0
2776,2025-10-20,98.3,1
5367,2025-10-20,27.8,0
3934,2025-10-20,98.2,1
4495,2025-10-20,11.7,0
518,2025-10-20,20.7,1
1518,2025-10-20,16.9,0
3503,2025-10-20,97.9,1
2352,2025-10-20,27.9,0
1141,2025-10-20,16.3,0
4608,2025-10-20,20.2,0
1999,2025-10-20,5.8,0
2296,2025-10-20,56.8,1
4879,2025-10-20,14.9,0
1567,2025-10-20,16.7,0
4678,2025-10-20,98.2,1
4036,2025-10-20,36.4,1
1628,2025-10-20,98.3,1
5022,2025-10-20,3.2,0
2229,2025-10-20,13.4,0
1521,2025-10-20,10.3,0
5418,2025-10-20,12.2,0
681,2025-10-20,44.8,0
3734,2025-10-20,36.0,0
4438,2025-10-20,24.6,1
1307,2025-10-20,98.3,1
3836,2025-10-20,16.9,0
5062,2025-10-20,11.3,0
2589,2025-10-20,98.3,1
5366,2025-10-21,13.7,0
2586,2025-10-21,97.6,1
4338,2025-10-21,26.5,0
1991,2025-10-21,38.0,1
4743,2025-10-21,40.3,0
5153,2025-10-21,21.2,0
3404,2025-10-21,18.0,0
1086,2025-10-21,12.6,0
1991,2025-10-21,32.1,1
2423,2025-10-21,24.3,0
1991,2025-10-21,29.0,1
1991,2025-10-21,97.7,1
615,2025-10-21,10.2,0
4806,2025-10-21,30.0,0
4709,2025-10-21,24.0,0
995,2025-10-21,16.7,1
995,2025-10-21,13.5,1
2247,2025-10-21,27.1,1
4585,2025-10-21,21.3,0
1991,2025-10-21,23.8,1
450,2025-10-21,12.3,1
5124,2025-10-21,18.2,1
667,2025-10-21,96.7,1
578,2025-10-21,32.6,1
578,2025-10-21,46.0,1
2074,2025-10-21,97.7,1
4548,2025-10-21,14.2,0
3420,2025-10-21,15.9,0
2814,2025-10-21,40.1,1
1675,2025-10-21,98.3,1
2147,2025-10-21,27.7,0
3713,2025-10-21,98.3,1
5302,2025-10-21,96.7,1
269,2025-10-21,14.6,0
1548,2025-10-21,28.4,0
1548,2025-10-21,28.4,0
579,2025-10-21,32.7,0
4556,2025-10-21,97.8,1
1521,2025-10-21,12.1,0
303,2025-10-21,5.4,0
667,2025-10-21,20.1,1
4628,2025-10-21,31.3,0
1991,2025-10-21,25.3,1
5398,2025-10-21,97.6,0
1988,2025-10-21,40.4,1
2846,2025-10-21,98.4,1
1820,2025-10-21,98.2,1
1440,2025-10-21,4.7,1
1662,2025-10-21,5.0,0
1003,2025-10-21,98.2,1
2074,2025-10-21,25.7,1
4128,2025-10-21,16.2,1
2074,2025-10-21,27.7,1
450,2025-10-21,12.6,1
2229,2025-10-21,9.6,0
2814,2025-10-21,98.0,1
2074,2025-10-21,32.4,1
4806,2025-10-21,25.4,0
4128,2025-10-21,98.0,1
1440,2025-10-21,6.1,1
5227,2025-10-21,97.6,1
3603,2025-10-21,98.5,1
764,2025-10-21,14.7,0
764,2025-10-21,10.4,0
4635,2025-10-21,98.4,1
764,2025-10-21,21.2,0
1036,2025-10-21,12.9,0
4635,2025-10-21,49.5,1
455,2025-10-21,23.0,1
3050,2025-10-21,21.4,0
1881,2025-10-21,21.5,1
4103,2025-10-21,21.6,0
2025,2025-10-21,17.3,0
2569,2025-10-21,2.7,0
2569,2025-10-21,2.2,0
1092,2025-10-21,98.3,1
2462,2025-10-21,21.8,0
4221,2025-10-21,13.9,0
1552,2025-10-21,98.1,1
3618,2025-10-21,25.4,0
3050,2025-10-21,21.8,0
3050,2025-10-21,20.1,0
2786,2025-10-21,98.1,1
3531,2025-10-21,51.0,0
3617,2025-10-21,9.3,0
246,2025-10-21,25.8,0
5366,2025-10-21,15.2,0
3617,2025-10-21,11.9,0
1501,2025-10-21,98.1,1
3373,2025-10-21,97.7,1
5294,2025-10-21,97.5,1
2025,2025-10-21,16.0,0
4868,2025-10-21,9.5,0
1500,2025-10-21,15.2,0
374,2025-10-21,98.1,1
5200,2025-10-21,16.3,0
4868,2025-10-21,11.7,0
4868,2025-10-21,7.4,0
4745,2025-10-21,98.2,1
4104,2025-10-21,30.6,1
2189,2025-10-21,46.8,1
4087,2025-10-21,6.9,0
4294,2025-10-21,4.4,0
5178,2025-10-21,6.6,0
2074,2025-10-21,12.4,1
2102,2025-10-21,98.2,1
264,2025-10-21,96.4,1
2102,2025-10-21,43.3,1
2923,2025-10-21,17.6,0
2260,2025-10-21,8.5,0
4806,2025-10-21,29.6,0
2818,2025-10-21,30.0,0
575,2025-10-21,31.7,0
2923,2025-10-21,13.3,0
2835,2025-10-21,38.0,0
4990,2025-10-21,10.1,0
4965,2025-10-21,3.1,0
264,2025-10-21,19.2,1
4724,2025-10-21,51.8,0
2247,2025-10-21,97.4,1
5424,2025-10-21,22.9,0
4743,2025-10-21,21.7,0
769,2025-10-21,34.0,0
4745,2025-10-21,40.6,1
2921,2025-10-21,39.2,0
1881,2025-10-21,31.4,1
5187,2025-10-21,3.3,0
1881,2025-10-21,36.7,1
3393,2025-10-21,37.3,0
808,2025-10-21,98.1,1
4104,2025-10-21,97.3,1
4637,2025-10-21,97.7,1
603,2025-10-21,16.7,0
328,2025-10-21,34.2,0
2229,2025-10-21,9.9,0
2074,2025-10-21,11.7,1
264,2025-10-21,9.3,1
3033,2025-10-21,16.2,0
3397,2025-10-21,10.4,0
2461,2025-10-21,46.5,0
5337,2025-10-21,49.4,0
3984,2025-10-21,5.1,0
5369,2025-10-21,98.3,1
4623,2025-10-21,36.0,0
2931,2025-10-21,97.1,1
4616,2025-10-21,39.3,1
2442,2025-10-21,17.6,0
2878,2025-10-21,98.1,1
3569,2025-10-21,2.4,0
3569,2025-10-21,3.1,0
1141,2025-10-21,20.6,0
2976,2025-10-21,24.5,0
2976,2025-10-21,29.1,0
26,2025-10-21,34.4,0
753,2025-10-21,14.4,0
5423,2025-10-21,97.6,1
2189,2025-10-21,97.9,1
4359,2025-10-21,31.4,0
4359,2025-10-21,39.3,0
4359,2025-10-21,28.3,0
396,2025-10-21,96.4,1
2538,2025-10-21,98.1,1
5195,2025-10-21,53.5,1
4567,2025-10-21,10.2,0
4616,2025-10-21,45.6,1
197,2025-10-21,61.2,1
2013,2025-10-21,10.3,0
2189,2025-10-21,29.2,1
2948,2025-10-21,98.3,1
4661,2025-10-21,9.2,0
3680,2025-10-21,56.8,0
1190,2025-10-21,98.1,1
4660,2025-10-21,33.9,0
198,2025-10-21,98.4,1
4376,2025-10-21,21.2,1
4376,2025-10-21,34.9,1
4327,2025-10-21,14.2,0
4376,2025-10-21,23.4,1
4113,2025-10-21,97.6,1
4376,2025-10-21,23.0,1
5399,2025-10-21,37.2,0
4018,2025-10-21,20.1,0
197,2025-10-21,97.9,1
3734,2025-10-21,37.5,0
2948,2025-10-21,49.6,1
5418,2025-10-21,18.7,1
4718,2025-10-21,98.3,1
2427,2025-10-21,33.3,0
606,2025-10-21,31.1,0
5418,2025-10-21,21.0,1
4027,2025-10-21,97.1,1
4656,2025-10-21,98.2,1
5418,2025-10-21,12.0,1
2605,2025-10-21,9.9,0
439,2025-10-21,28.2,0
5226,2025-10-21,48.6,0
157,2025-10-21,3.3,0
3482,2025-10-21,97.8,1
4793,2025-10-21,98.4,1
1478,2025-10-21,97.6,1
5343,2025-10-21,24.9,1
5343,2025-10-21,96.8,1
4608,2025-10-21,15.9,1
1484,2025-10-21,98.3,1
4036,2025-10-21,96.8,1
1721,2025-10-21,20.2,0
4574,2025-10-21,92.9,0
4659,2025-10-21,98.0,1
1721,2025-10-21,20.0,0
3471,2025-10-21,19.5,0
3471,2025-10-21,18.0,0
5285,2025-10-21,26.7,0
1020,2025-10-21,25.5,1
4024,2025-10-21,14.9,0
3474,2025-10-21,14.3,0
3474,2025-10-21,24.0,0
3474,2025-10-21,23.0,0
2607,2025-10-21,25.0,0
3476,2025-10-21,37.1,0
2607,2025-10-21,25.0,0
5285,2025-10-21,12.2,0
2203,2025-10-21,12.2,0
1760,2025-10-21,46.5,0
5418,2025-10-21,21.7,1
14,2025-10-21,29.0,0
1684,2025-10-21,27.0,0
1447,2025-10-21,24.3,0
2442,2025-10-21,23.0,0
1879,2025-10-21,14.5,0
640,2025-10-21,6.3,0
31,2025-10-21,17.1,0
1456,2025-10-21,98.2,1
602,2025-10-21,27.8,0
4840,2025-10-21,14.2,0
4383,2025-10-21,13.4,0
1669,2025-10-21,97.6,1
1669,2025-10-21,29.9,1
2564,2025-10-21,18.6,0
2546,2025-10-21,98.1,1
4952,2025-10-21,4.9,0
4383,2025-10-21,13.3,0
2896,2025-10-21,17.7,0
4383,2025-10-21,13.4,0
4383,2025-10-21,4.3,0
4952,2025-10-21,3.8,0
2564,2025-10-21,26.4,0
640,2025-10-21,16.0,0
2896,2025-10-21,12.3,0
2458,2025-10-21,6.6,0
2458,2025-10-21,23.6,0
2314,2025-10-21,40.5,0
1521,2025-10-21,11.7,0
4834,2025-10-21,44.9,0
2352,2025-10-21,31.8,0
4949,2025-10-21,16.3,0
4749,2025-10-21,33.6,1
2314,2025-10-21,38.9,0
4749,2025-10-21,98.1,1
727,2025-10-21,98.7,1
5217,2025-10-21,33.8,0
2458,2025-10-21,7.7,0
1117,2025-10-21,98.2,1
3648,2025-10-21,97.7,1
439,2025-10-21,26.0,0
4597,2025-10-21,98.0,1
2345,2025-10-21,98.1,1
2162,2025-10-21,9.9,0
2229,2025-10-21,9.0,0
1969,2025-10-21,97.7,1
4383,2025-10-21,5.7,0
4072,2025-10-21,19.9,1
1526,2025-10-21,97.4,1
4113,2025-10-21,23.0,1
4577,2025-10-21,6.3,0
1881,2025-10-21,97.8,1
5195,2025-10-21,37.3,1
1465,2025-10-21,98.1,1
3727,2025-10-21,37.3,0
5195,2025-10-21,97.6,1
2874,2025-10-21,15.3,0
28,2025-10-21,15.8,0
2874,2025-10-21,13.5,0
4577,2025-10-21,6.3,0
4271,2025-10-21,21.8,0
4768,2025-10-21,37.3,1
1544,2025-10-21,21.2,0
1708,2025-10-21,97.9,1
4013,2025-10-21,98.1,1
1465,2025-10-21,52.5,1
2458,2025-10-21,11.8,0
1526,2025-10-21,24.2,1
5139,2025-10-21,98.3,1
4978,2025-10-21,97.0,1
1492,2025-10-21,8.6,0
4072,2025-10-21,19.2,1
3578,2025-10-21,98.2,1
3578,2025-10-21,35.0,1
2990,2025-10-21,27.3,1
2229,2025-10-21,4.6,0
4072,2025-10-21,23.7,1
2777,2025-10-21,98.1,1
2577,2025-10-21,98.3,1
1881,2025-10-21,31.3,1
1881,2025-10-21,24.4,1
3544,2025-10-21,98.4,1
2015,2025-10-21,98.2,1
2173,2025-10-21,35.8,0
1556,2025-10-21,21.7,0
744,2025-10-21,36.7,0
2015,2025-10-21,64.5,1
4376,2025-10-21,22.2,1
349,2025-10-21,56.2,1
3818,2025-10-21,37.3,0
5294,2025-10-21,24.3,1
49,2025-10-21,11.8,0
1644,2025-10-21,12.9,0
4166,2025-10-21,20.6,0
2478,2025-10-21,28.1,0
2219,2025-10-21,27.1,0
3280,2025-10-21,22.4,0
5290,2025-10-21,16.6,0
939,2025-10-21,31.3,0
65,2025-10-21,12.3,0
3127,2025-10-21,24.7,0
1960,2025-10-21,52.0,0
5026,2025-10-21,98.0,1
5026,2025-10-21,41.4,1
4166,2025-10-21,23.4,0
205,2025-10-21,15.5,0
481,2025-10-21,38.7,0
3101,2025-10-21,51.5,1
942,2025-10-21,33.0,0
874,2025-10-21,98.5,1
554,2025-10-21,98.1,1
879,2025-10-21,18.7,0
3101,2025-10-21,97.0,1
822,2025-10-21,98.7,1
4180,2025-10-21,97.8,1
1277,2025-10-21,21.8,0
942,2025-10-21,54.7,0
4778,2025-10-21,98.2,1
4520,2025-10-21,97.7,1
2715,2025-10-21,17.3,0
2715,2025-10-21,18.7,0
4509,2025-10-21,12.4,0
4202,2025-10-21,98.1,1
2182,2025-10-21,11.6,0
2112,2025-10-21,23.7,1
3184,2025-10-21,5.9,0
5408,2025-10-21,15.3,0
5408,2025-10-21,23.5,0
4401,2025-10-21,3.1,0
1366,2025-10-21,16.5,0
709,2025-10-21,98.0,1
4189,2025-10-21,5.1,0
3356,2025-10-21,32.5,1
82,2025-10-21,37.3,1
3356,2025-10-21,31.5,1
4189,2025-10-21,14.7,0
4495,2025-10-21,14.2,0
3084,2025-10-21,98.1,1
709,2025-10-21,35.3,1
4774,2025-10-21,7.8,1
3900,2025-10-21,37.6,0
3918,2025-10-21,98.2,1
2112,2025-10-21,34.4,1
4430,2025-10-21,8.4,0
3233,2025-10-21,98.0,1
5009,2025-10-21,17.6,0
5294,2025-10-21,23.0,1
4523,2025-10-21,32.1,1
4774,2025-10-21,13.0,1
4523,2025-10-21,54.2,1
4523,2025-10-21,60.1,1
861,2025-10-21,21.7,0
4523,2025-10-21,98.8,1
861,2025-10-21,13.6,0
2058,2025-10-21,7.1,0
2058,2025-10-21,6.9,0
3279,2025-10-21,34.1,0
2477,2025-10-21,98.4,1
2662,2025-10-21,25.4,0
4674,2025-10-21,12.0,0
4901,2025-10-21,6.1,0
3113,2025-10-21,9.4,0
949,2025-10-21,29.3,0
2188,2025-10-21,30.2,0
5021,2025-10-21,98.1,1
5015,2025-10-21,42.3,0
956,2025-10-21,34.8,1
956,2025-10-21,20.6,1
1355,2025-10-21,98.2,1
4467,2025-10-21,96.7,1
1355,2025-10-21,52.8,1
4194,2025-10-21,16.9,0
2656,2025-10-21,23.2,0
2656,2025-10-21,14.8,0
2705,2025-10-21,14.4,1
2687,2025-10-21,11.1,0
4876,2025-10-21,19.3,1
55,2025-10-21,10.0,0
2705,2025-10-21,15.2,1
55,2025-10-21,20.5,0
3221,2025-10-21,21.2,0
55,2025-10-21,8.1,0
2730,2025-10-21,36.7,0
5154,2025-10-21,27.1,0
3907,2025-10-21,98.3,1
2705,2025-10-21,14.4,1
693,2025-10-21,98.0,1
346,2025-10-21,13.8,0
4876,2025-10-21,20.2,1
3310,2025-10-21,97.7,1
3310,2025-10-21,42.3,1
482,2025-10-21,96.9,1
943,2025-10-21,24.2,0
956,2025-10-21,96.8,1
1320,2025-10-21,20.7,1
3293,2025-10-21,31.3,0
351,2025-10-21,9.3,0
3950,2025-10-21,25.7,0
2642,2025-10-21,19.2,1
2642,2025-10-21,17.0,1
1288,2025-10-21,12.2,0
3124,2025-10-21,11.7,0
3124,2025-10-21,10.9,0
351,2025-10-21,9.1,0
1316,2025-10-21,97.9,1
2226,2025-10-21,22.7,0
5294,2025-10-21,45.8,1
5294,2025-10-21,30.0,1
842,2025-10-21,95.3,1
842,2025-10-21,39.4,1
2379,2025-10-21,12.0,0
4682,2025-10-21,7.8,0
2705,2025-10-21,25.3,1
2737,2025-10-21,97.8,1
1778,2025-10-21,98.4,1
3229,2025-10-21,10.4,0
3121,2025-10-21,24.1,0
3121,2025-10-21,21.7,0
74,2025-10-21,25.7,1
3301,2025-10-21,98.3,1
504,2025-10-21,20.0,0
4459,2025-10-21,98.3,1
4458,2025-10-21,97.5,1
2738,2025-10-21,98.7,1
1932,2025-10-21,97.1,1
